date,district,category,sentiment,resolution_days,resolved,source
2025-09-19,Greenpark,Pothole Repair,frustrated,0,True,phone
2025-09-19,Greenpark,EV Charger Fault,neutral,2,True,social_media
2025-09-19,Central,Illegal Parking,concerned,2,True,app
2025-09-19,Greenpark,Streetlight Outage,neutral,2,True,app
2025-09-19,Central,Traffic Signal Issue,concerned,5,True,app
2025-09-19,Riverside,Noise Complaint,frustrated,1,True,chatbot
2025-09-19,Harbour,Air Quality Concern,concerned,0,True,app
2025-09-19,Central,Noise Complaint,neutral,1,True,app
2025-09-19,Northgate,EV Charger Fault,concerned,3,True,chatbot
2025-09-19,Greenpark,Streetlight Outage,neutral,2,True,social_media
2025-09-20,Northgate,Noise Complaint,neutral,9,False,phone
2025-09-20,Central,Pothole Repair,urgent,1,True,phone
2025-09-20,Eastfield,Pothole Repair,urgent,0,True,app
2025-09-20,Riverside,Streetlight Outage,urgent,8,False,app
2025-09-20,Greenpark,Waste Collection,concerned,9,False,phone
2025-09-20,Greenpark,Pothole Repair,urgent,15,False,chatbot
2025-09-20,Greenpark,EV Charger Fault,concerned,6,True,app
2025-09-20,Greenpark,Illegal Parking,frustrated,6,True,email
2025-09-20,Riverside,Traffic Signal Issue,frustrated,2,True,app
2025-09-20,Eastfield,Traffic Signal Issue,neutral,3,True,email
2025-09-20,Greenpark,EV Charger Fault,neutral,17,False,chatbot
2025-09-21,Harbour,Pothole Repair,neutral,1,True,chatbot
2025-09-21,Harbour,Illegal Parking,concerned,1,True,phone
2025-09-21,Greenpark,Traffic Signal Issue,neutral,4,True,chatbot
2025-09-21,Harbour,Noise Complaint,neutral,5,True,social_media
2025-09-21,Central,Traffic Signal Issue,concerned,0,True,chatbot
2025-09-21,Harbour,Waste Collection,urgent,10,False,email
2025-09-21,Northgate,Air Quality Concern,frustrated,6,True,app
2025-09-21,Eastfield,Pothole Repair,neutral,2,True,social_media
2025-09-21,Greenpark,Waste Collection,frustrated,3,True,app
2025-09-21,Riverside,Illegal Parking,frustrated,4,True,app
2025-09-21,Central,Streetlight Outage,concerned,3,True,chatbot
2025-09-21,Eastfield,Waste Collection,neutral,0,True,email
2025-09-21,Riverside,Air Quality Concern,urgent,5,True,app
2025-09-21,Central,Streetlight Outage,urgent,1,True,app
2025-09-21,Greenpark,Waste Collection,urgent,6,True,social_media
2025-09-21,Harbour,Waste Collection,neutral,11,False,chatbot
2025-09-21,Greenpark,Illegal Parking,concerned,5,True,phone
2025-09-21,Greenpark,Streetlight Outage,neutral,11,False,app
2025-09-21,Greenpark,Pothole Repair,neutral,4,True,social_media
2025-09-21,Riverside,Waste Collection,frustrated,5,True,app
2025-09-21,Central,Waste Collection,frustrated,7,True,chatbot
2025-09-22,Harbour,EV Charger Fault,neutral,1,True,chatbot
2025-09-22,Central,Traffic Signal Issue,neutral,2,True,app
2025-09-22,Eastfield,Illegal Parking,concerned,6,True,social_media
2025-09-22,Harbour,Pothole Repair,neutral,1,True,app
2025-09-22,Riverside,Noise Complaint,frustrated,11,False,app
2025-09-22,Harbour,Traffic Signal Issue,neutral,0,True,app
2025-09-22,Riverside,Traffic Signal Issue,concerned,10,False,app
2025-09-22,Eastfield,Pothole Repair,urgent,0,True,app
2025-09-22,Eastfield,Illegal Parking,neutral,5,True,app
2025-09-22,Greenpark,EV Charger Fault,concerned,3,True,phone
2025-09-22,Central,Traffic Signal Issue,urgent,2,True,email
2025-09-22,Greenpark,EV Charger Fault,neutral,1,True,chatbot
2025-09-22,Harbour,Noise Complaint,frustrated,0,True,chatbot
2025-09-22,Harbour,Pothole Repair,neutral,4,True,app
2025-09-22,Harbour,Traffic Signal Issue,frustrated,14,False,email
2025-09-22,Northgate,Waste Collection,neutral,7,True,phone
2025-09-22,Central,Pothole Repair,neutral,0,True,chatbot
2025-09-22,Eastfield,Illegal Parking,neutral,15,False,social_media
2025-09-22,Riverside,Noise Complaint,urgent,10,False,app
2025-09-23,Greenpark,Waste Collection,frustrated,3,True,phone
2025-09-23,Harbour,Illegal Parking,concerned,7,True,phone
2025-09-23,Northgate,Pothole Repair,frustrated,1,True,email
2025-09-23,Central,Traffic Signal Issue,frustrated,5,True,chatbot
2025-09-23,Eastfield,Traffic Signal Issue,frustrated,0,True,app
2025-09-23,Harbour,Pothole Repair,neutral,3,True,phone
2025-09-23,Greenpark,Traffic Signal Issue,neutral,4,True,email
2025-09-23,Harbour,Waste Collection,frustrated,15,False,email
2025-09-23,Greenpark,Pothole Repair,neutral,0,True,phone
2025-09-23,Riverside,Waste Collection,neutral,1,True,app
2025-09-23,Riverside,Waste Collection,satisfied,6,True,app
2025-09-23,Harbour,Pothole Repair,frustrated,8,False,email
2025-09-23,Harbour,Streetlight Outage,neutral,0,True,chatbot
2025-09-23,Central,Traffic Signal Issue,satisfied,2,True,email
2025-09-23,Greenpark,Traffic Signal Issue,concerned,0,True,email
2025-09-23,Central,Traffic Signal Issue,frustrated,3,True,app
2025-09-23,Eastfield,Traffic Signal Issue,urgent,1,True,social_media
2025-09-23,Harbour,Pothole Repair,urgent,10,False,app
2025-09-23,Eastfield,Traffic Signal Issue,urgent,3,True,phone
2025-09-23,Riverside,Streetlight Outage,urgent,3,True,phone
2025-09-23,Central,Noise Complaint,frustrated,2,True,email
2025-09-24,Harbour,Traffic Signal Issue,neutral,3,True,phone
2025-09-24,Northgate,Illegal Parking,neutral,4,True,phone
2025-09-24,Greenpark,Pothole Repair,frustrated,1,True,chatbot
2025-09-24,Greenpark,EV Charger Fault,urgent,0,True,phone
2025-09-24,Greenpark,Air Quality Concern,frustrated,3,True,app
2025-09-24,Harbour,EV Charger Fault,urgent,11,False,phone
2025-09-24,Northgate,Streetlight Outage,concerned,4,True,app
2025-09-24,Riverside,Air Quality Concern,neutral,7,True,chatbot
2025-09-24,Eastfield,Waste Collection,concerned,3,True,chatbot
2025-09-24,Riverside,EV Charger Fault,concerned,5,True,email
2025-09-24,Riverside,Traffic Signal Issue,neutral,1,True,phone
2025-09-24,Eastfield,Waste Collection,concerned,21,False,email
2025-09-25,Harbour,Pothole Repair,satisfied,2,True,chatbot
2025-09-25,Eastfield,EV Charger Fault,frustrated,4,True,app
2025-09-25,Northgate,Traffic Signal Issue,concerned,5,True,app
2025-09-25,Eastfield,Pothole Repair,neutral,1,True,social_media
2025-09-25,Northgate,Streetlight Outage,concerned,1,True,social_media
2025-09-25,Eastfield,EV Charger Fault,neutral,0,True,app
2025-09-25,Harbour,Illegal Parking,urgent,1,True,phone
2025-09-25,Harbour,EV Charger Fault,neutral,8,False,email
2025-09-25,Northgate,Streetlight Outage,concerned,1,True,app
2025-09-25,Riverside,EV Charger Fault,concerned,3,True,app
2025-09-25,Riverside,Illegal Parking,frustrated,3,True,phone
2025-09-25,Riverside,Waste Collection,satisfied,2,True,chatbot
2025-09-25,Eastfield,Air Quality Concern,neutral,1,True,chatbot
2025-09-25,Northgate,Waste Collection,concerned,4,True,app
2025-09-26,Northgate,Pothole Repair,concerned,15,False,chatbot
2025-09-26,Northgate,Noise Complaint,frustrated,3,True,email
2025-09-26,Eastfield,Pothole Repair,frustrated,1,True,social_media
2025-09-26,Greenpark,EV Charger Fault,frustrated,21,False,phone
2025-09-26,Central,Traffic Signal Issue,neutral,6,True,app
2025-09-26,Northgate,Waste Collection,urgent,4,True,email
2025-09-26,Greenpark,Illegal Parking,neutral,1,True,app
2025-09-26,Central,Traffic Signal Issue,concerned,9,False,app
2025-09-27,Riverside,Pothole Repair,neutral,3,True,phone
2025-09-27,Harbour,Waste Collection,concerned,3,True,social_media
2025-09-27,Greenpark,Streetlight Outage,frustrated,1,True,social_media
2025-09-27,Central,Illegal Parking,neutral,0,True,email
2025-09-27,Eastfield,Air Quality Concern,concerned,2,True,social_media
2025-09-27,Harbour,Air Quality Concern,neutral,0,True,phone
2025-09-27,Greenpark,Pothole Repair,neutral,1,True,chatbot
2025-09-27,Riverside,Illegal Parking,concerned,1,True,app
2025-09-27,Riverside,EV Charger Fault,neutral,6,True,app
2025-09-27,Greenpark,Waste Collection,concerned,3,True,app
2025-09-27,Eastfield,Waste Collection,concerned,0,True,email
2025-09-27,Central,Illegal Parking,neutral,7,True,phone
2025-09-27,Greenpark,Pothole Repair,frustrated,5,True,social_media
2025-09-27,Harbour,Streetlight Outage,urgent,0,True,app
2025-09-27,Central,EV Charger Fault,neutral,40,False,app
2025-09-27,Northgate,Noise Complaint,urgent,4,True,app
2025-09-27,Northgate,Waste Collection,neutral,0,True,chatbot
2025-09-27,Central,Illegal Parking,concerned,10,False,app
2025-09-28,Northgate,Air Quality Concern,frustrated,3,True,phone
2025-09-28,Northgate,Streetlight Outage,neutral,16,False,app
2025-09-28,Northgate,Streetlight Outage,neutral,5,True,email
2025-09-28,Central,Noise Complaint,concerned,1,True,app
2025-09-28,Greenpark,Streetlight Outage,neutral,0,True,phone
2025-09-28,Harbour,Noise Complaint,concerned,3,True,email
2025-09-28,Harbour,Pothole Repair,concerned,1,True,email
2025-09-28,Northgate,Waste Collection,frustrated,1,True,social_media
2025-09-28,Northgate,Illegal Parking,concerned,3,True,email
2025-09-28,Harbour,Pothole Repair,frustrated,2,True,phone
2025-09-29,Riverside,Pothole Repair,neutral,12,False,phone
2025-09-29,Harbour,Traffic Signal Issue,concerned,0,True,app
2025-09-29,Eastfield,Air Quality Concern,frustrated,2,True,chatbot
2025-09-29,Eastfield,Waste Collection,concerned,4,True,chatbot
2025-09-29,Central,Illegal Parking,urgent,2,True,chatbot
2025-09-29,Northgate,Pothole Repair,neutral,9,False,app
2025-09-29,Central,Air Quality Concern,frustrated,1,True,app
2025-09-29,Harbour,EV Charger Fault,frustrated,1,True,chatbot
2025-09-29,Harbour,Pothole Repair,neutral,4,True,app
2025-09-29,Riverside,Illegal Parking,urgent,7,True,app
2025-09-29,Riverside,Traffic Signal Issue,concerned,13,False,app
2025-09-29,Central,Illegal Parking,neutral,4,True,app
2025-09-29,Eastfield,Streetlight Outage,urgent,0,True,app
2025-09-29,Central,Noise Complaint,concerned,14,False,app
2025-09-29,Riverside,Waste Collection,neutral,0,True,social_media
2025-09-29,Greenpark,Streetlight Outage,neutral,10,False,chatbot
2025-09-29,Central,EV Charger Fault,concerned,1,True,app
2025-09-29,Northgate,Streetlight Outage,neutral,8,False,chatbot
2025-09-29,Greenpark,EV Charger Fault,frustrated,4,True,phone
2025-09-29,Eastfield,Streetlight Outage,concerned,1,True,app
2025-09-29,Northgate,EV Charger Fault,urgent,1,True,phone
2025-09-29,Harbour,Pothole Repair,frustrated,2,True,app
2025-09-29,Harbour,Air Quality Concern,neutral,5,True,email
2025-09-29,Northgate,Noise Complaint,neutral,1,True,app
2025-09-29,Northgate,Air Quality Concern,neutral,2,True,chatbot
2025-09-29,Eastfield,Noise Complaint,urgent,6,True,chatbot
2025-09-30,Central,Traffic Signal Issue,satisfied,8,False,email
2025-09-30,Riverside,Air Quality Concern,concerned,0,True,app
2025-09-30,Central,Traffic Signal Issue,urgent,8,False,chatbot
2025-09-30,Greenpark,Streetlight Outage,satisfied,3,True,chatbot
2025-09-30,Eastfield,Pothole Repair,concerned,7,True,app
2025-09-30,Central,Waste Collection,satisfied,7,True,chatbot
2025-09-30,Riverside,Noise Complaint,neutral,1,True,app
2025-09-30,Eastfield,Noise Complaint,frustrated,9,False,chatbot
2025-09-30,Harbour,Traffic Signal Issue,concerned,19,False,email
2025-09-30,Central,Pothole Repair,concerned,0,True,app
2025-09-30,Harbour,Pothole Repair,urgent,4,True,chatbot
2025-09-30,Greenpark,EV Charger Fault,urgent,13,False,chatbot
2025-09-30,Riverside,Illegal Parking,neutral,6,True,app
2025-09-30,Harbour,Illegal Parking,frustrated,17,False,chatbot
2025-09-30,Harbour,Illegal Parking,urgent,2,True,phone
2025-09-30,Harbour,Air Quality Concern,neutral,7,True,app
2025-09-30,Harbour,Pothole Repair,urgent,1,True,phone
2025-09-30,Riverside,Traffic Signal Issue,satisfied,7,True,chatbot
2025-10-01,Greenpark,Waste Collection,concerned,0,True,app
2025-10-01,Northgate,Noise Complaint,neutral,0,True,app
2025-10-01,Central,Streetlight Outage,frustrated,0,True,chatbot
2025-10-01,Greenpark,Illegal Parking,urgent,10,False,app
2025-10-01,Eastfield,Pothole Repair,concerned,7,True,phone
2025-10-01,Harbour,Streetlight Outage,neutral,7,True,chatbot
2025-10-01,Eastfield,Waste Collection,satisfied,4,True,social_media
2025-10-01,Central,Traffic Signal Issue,satisfied,0,True,social_media
2025-10-01,Harbour,Illegal Parking,neutral,7,True,email
2025-10-01,Central,Noise Complaint,neutral,3,True,app
2025-10-01,Greenpark,Air Quality Concern,neutral,9,False,phone
2025-10-01,Harbour,Waste Collection,frustrated,0,True,app
2025-10-01,Eastfield,Waste Collection,neutral,5,True,app
2025-10-01,Eastfield,Noise Complaint,frustrated,8,False,email
2025-10-01,Central,Noise Complaint,concerned,0,True,chatbot
2025-10-01,Greenpark,Air Quality Concern,concerned,14,False,phone
2025-10-01,Riverside,Noise Complaint,neutral,3,True,phone
2025-10-01,Riverside,Noise Complaint,neutral,4,True,chatbot
2025-10-01,Northgate,Illegal Parking,neutral,4,True,app
2025-10-01,Greenpark,Waste Collection,concerned,5,True,app
2025-10-01,Greenpark,Traffic Signal Issue,neutral,5,True,app
2025-10-02,Central,Illegal Parking,urgent,0,True,email
2025-10-02,Harbour,Streetlight Outage,neutral,18,False,chatbot
2025-10-02,Central,Illegal Parking,frustrated,3,True,phone
2025-10-02,Central,Pothole Repair,concerned,0,True,app
2025-10-02,Greenpark,EV Charger Fault,urgent,0,True,app
2025-10-02,Harbour,Waste Collection,neutral,0,True,email
2025-10-02,Northgate,Noise Complaint,neutral,2,True,phone
2025-10-02,Harbour,Pothole Repair,neutral,2,True,app
2025-10-02,Central,EV Charger Fault,frustrated,8,False,phone
2025-10-02,Riverside,Illegal Parking,concerned,0,True,app
2025-10-02,Northgate,Traffic Signal Issue,frustrated,16,False,social_media
2025-10-02,Northgate,Traffic Signal Issue,urgent,0,True,app
2025-10-02,Greenpark,Noise Complaint,frustrated,21,False,app
2025-10-02,Central,Waste Collection,neutral,2,True,social_media
2025-10-02,Greenpark,Air Quality Concern,frustrated,0,True,app
2025-10-02,Northgate,Illegal Parking,neutral,20,False,phone
2025-10-02,Harbour,Waste Collection,neutral,16,False,email
2025-10-02,Northgate,Waste Collection,urgent,4,True,social_media
2025-10-02,Eastfield,Streetlight Outage,neutral,4,True,email
2025-10-03,Northgate,Illegal Parking,concerned,0,True,app
2025-10-03,Harbour,Waste Collection,concerned,1,True,phone
2025-10-03,Harbour,Illegal Parking,urgent,6,True,email
2025-10-03,Harbour,Air Quality Concern,concerned,0,True,app
2025-10-03,Northgate,Pothole Repair,neutral,4,True,chatbot
2025-10-03,Central,Waste Collection,concerned,12,False,app
2025-10-03,Central,Pothole Repair,neutral,3,True,email
2025-10-03,Central,Traffic Signal Issue,frustrated,4,True,chatbot
2025-10-03,Eastfield,Air Quality Concern,neutral,12,False,phone
2025-10-03,Central,Waste Collection,concerned,5,True,app
2025-10-03,Riverside,Traffic Signal Issue,neutral,6,True,phone
2025-10-03,Riverside,Pothole Repair,frustrated,4,True,chatbot
2025-10-04,Northgate,Waste Collection,frustrated,2,True,app
2025-10-04,Riverside,Noise Complaint,neutral,10,False,phone
2025-10-04,Greenpark,Streetlight Outage,urgent,4,True,email
2025-10-04,Riverside,Illegal Parking,urgent,0,True,chatbot
2025-10-04,Riverside,Illegal Parking,urgent,0,True,phone
2025-10-04,Eastfield,Streetlight Outage,concerned,0,True,app
2025-10-04,Harbour,Pothole Repair,neutral,5,True,app
2025-10-04,Riverside,EV Charger Fault,frustrated,7,True,social_media
2025-10-04,Northgate,Streetlight Outage,concerned,6,True,app
2025-10-04,Riverside,Illegal Parking,neutral,0,True,app
2025-10-04,Northgate,Pothole Repair,neutral,12,False,email
2025-10-04,Riverside,Pothole Repair,urgent,5,True,app
2025-10-04,Harbour,Noise Complaint,neutral,3,True,phone
2025-10-04,Northgate,Streetlight Outage,neutral,5,True,app
2025-10-04,Central,Pothole Repair,concerned,5,True,chatbot
2025-10-04,Riverside,Pothole Repair,concerned,17,False,email
2025-10-04,Greenpark,EV Charger Fault,concerned,1,True,app
2025-10-04,Northgate,EV Charger Fault,frustrated,2,True,email
2025-10-04,Northgate,Streetlight Outage,urgent,2,True,phone
2025-10-04,Northgate,Streetlight Outage,neutral,7,True,phone
2025-10-04,Eastfield,Traffic Signal Issue,neutral,2,True,app
2025-10-04,Northgate,Pothole Repair,urgent,0,True,chatbot
2025-10-04,Eastfield,Waste Collection,frustrated,1,True,app
2025-10-04,Northgate,Streetlight Outage,neutral,3,True,app
2025-10-04,Riverside,Traffic Signal Issue,frustrated,16,False,chatbot
2025-10-04,Eastfield,Noise Complaint,neutral,9,False,app
2025-10-04,Harbour,Pothole Repair,frustrated,3,True,app
2025-10-04,Harbour,Traffic Signal Issue,satisfied,5,True,phone
2025-10-04,Harbour,Noise Complaint,frustrated,1,True,app
2025-10-04,Central,Pothole Repair,neutral,8,False,social_media
2025-10-04,Harbour,Streetlight Outage,frustrated,0,True,chatbot
2025-10-05,Greenpark,Pothole Repair,neutral,5,True,email
2025-10-05,Central,Air Quality Concern,frustrated,8,False,email
2025-10-05,Riverside,EV Charger Fault,neutral,2,True,app
2025-10-05,Harbour,Streetlight Outage,neutral,3,True,app
2025-10-05,Harbour,Noise Complaint,neutral,0,True,phone
2025-10-05,Riverside,Noise Complaint,urgent,12,False,app
2025-10-05,Greenpark,Waste Collection,neutral,6,True,chatbot
2025-10-05,Central,Noise Complaint,neutral,0,True,social_media
2025-10-05,Harbour,Traffic Signal Issue,urgent,6,True,chatbot
2025-10-05,Harbour,EV Charger Fault,concerned,18,False,social_media
2025-10-05,Eastfield,Waste Collection,urgent,1,True,app
2025-10-05,Greenpark,EV Charger Fault,satisfied,0,True,phone
2025-10-05,Northgate,Streetlight Outage,neutral,6,True,social_media
2025-10-05,Greenpark,Traffic Signal Issue,neutral,2,True,app
2025-10-05,Eastfield,Pothole Repair,neutral,4,True,app
2025-10-05,Eastfield,Noise Complaint,urgent,12,False,phone
2025-10-05,Greenpark,Air Quality Concern,neutral,3,True,app
2025-10-05,Central,EV Charger Fault,concerned,0,True,phone
2025-10-05,Northgate,Air Quality Concern,urgent,3,True,app
2025-10-05,Central,Streetlight Outage,concerned,1,True,chatbot
2025-10-05,Eastfield,Pothole Repair,frustrated,0,True,social_media
2025-10-05,Harbour,Noise Complaint,frustrated,2,True,social_media
2025-10-05,Northgate,EV Charger Fault,neutral,2,True,phone
2025-10-05,Riverside,Traffic Signal Issue,frustrated,1,True,phone
2025-10-05,Harbour,Illegal Parking,frustrated,6,True,app
2025-10-05,Riverside,Waste Collection,urgent,1,True,app
2025-10-06,Greenpark,EV Charger Fault,concerned,6,True,email
2025-10-06,Northgate,Noise Complaint,neutral,5,True,email
2025-10-06,Riverside,Air Quality Concern,concerned,1,True,app
2025-10-06,Eastfield,Streetlight Outage,neutral,4,True,app
2025-10-06,Greenpark,Air Quality Concern,concerned,0,True,chatbot
2025-10-06,Greenpark,Traffic Signal Issue,concerned,2,True,app
2025-10-06,Central,EV Charger Fault,neutral,9,False,phone
2025-10-06,Northgate,Streetlight Outage,concerned,4,True,app
2025-10-06,Northgate,EV Charger Fault,concerned,8,False,social_media
2025-10-06,Riverside,Waste Collection,urgent,2,True,social_media
