date,hour,district,sensor_type,value,status
2025-06-19,16,Harbour,air_quality,64.0,normal
2025-06-19,20,Harbour,air_quality,33.2,normal
2025-06-19,8,Harbour,noise_level,57.2,normal
2025-06-19,12,Harbour,noise_level,85.4,normal
2025-06-19,16,Harbour,noise_level,64.6,normal
2025-06-19,20,Harbour,noise_level,55.1,normal
2025-06-19,8,Harbour,temperature,13.3,normal
2025-06-19,12,Harbour,temperature,15.2,normal
2025-06-19,16,Harbour,temperature,12.2,normal
2025-06-19,20,Harbour,temperature,18.6,warning
2025-06-19,8,Harbour,humidity,56.7,normal
2025-06-19,12,Harbour,humidity,64.1,normal
2025-06-19,16,Harbour,humidity,61.3,normal
2025-06-19,20,Harbour,humidity,62.4,normal
2025-06-19,8,Harbour,traffic_flow,688.0,normal
2025-06-19,12,Harbour,traffic_flow,467.0,normal
2025-06-19,16,Harbour,traffic_flow,802.0,normal
2025-06-19,20,Harbour,traffic_flow,435.0,normal
2025-06-19,8,Greenpark,air_quality,76.1,warning
2025-06-19,12,Greenpark,air_quality,18.9,normal
2025-06-19,16,Greenpark,air_quality,33.9,normal
2025-06-19,20,Greenpark,air_quality,62.1,normal
2025-06-19,8,Greenpark,noise_level,60.5,normal
2025-06-19,12,Greenpark,noise_level,63.9,warning
2025-06-19,16,Greenpark,noise_level,56.3,normal
2025-06-19,20,Greenpark,noise_level,54.0,critical
2025-06-19,8,Greenpark,temperature,11.9,normal
2025-06-19,12,Greenpark,temperature,15.0,normal
2025-06-19,16,Greenpark,temperature,21.5,normal
2025-06-19,20,Greenpark,temperature,18.2,normal
2025-06-19,8,Greenpark,humidity,61.9,normal
2025-06-19,12,Greenpark,humidity,36.5,normal
2025-06-19,16,Greenpark,humidity,83.1,normal
2025-06-19,20,Greenpark,humidity,68.8,normal
2025-06-19,8,Greenpark,traffic_flow,1147.0,normal
2025-06-19,12,Greenpark,traffic_flow,479.0,normal
2025-06-19,16,Greenpark,traffic_flow,779.0,normal
2025-06-19,20,Greenpark,traffic_flow,348.0,normal
2025-06-20,8,Central,air_quality,23.3,normal
2025-06-20,12,Central,air_quality,44.3,warning
2025-06-20,16,Central,air_quality,62.9,normal
2025-06-20,20,Central,air_quality,13.8,normal
2025-06-20,8,Central,noise_level,84.6,normal
2025-06-20,12,Central,noise_level,45.6,normal
2025-06-20,16,Central,noise_level,54.2,normal
2025-06-20,20,Central,noise_level,67.1,warning
2025-06-20,8,Central,temperature,9.7,normal
2025-06-20,12,Central,temperature,13.6,normal
2025-06-20,16,Central,temperature,14.6,normal
2025-06-20,20,Central,temperature,15.1,normal
2025-06-20,8,Central,humidity,59.2,normal
2025-06-20,12,Central,humidity,48.0,normal
2025-06-20,16,Central,humidity,87.9,normal
2025-06-20,20,Central,humidity,73.2,normal
2025-06-20,8,Central,traffic_flow,857.0,normal
2025-06-20,12,Central,traffic_flow,331.0,normal
2025-06-20,16,Central,traffic_flow,915.0,normal
2025-06-20,20,Central,traffic_flow,207.0,normal
2025-06-20,8,Riverside,air_quality,79.0,normal
2025-06-20,12,Riverside,air_quality,35.8,normal
2025-06-20,16,Riverside,air_quality,61.2,normal
2025-06-20,20,Riverside,air_quality,67.5,normal
2025-06-20,8,Riverside,noise_level,64.7,normal
2025-06-20,12,Riverside,noise_level,65.9,normal
2025-06-20,16,Riverside,noise_level,62.3,normal
2025-06-20,20,Riverside,noise_level,75.8,normal
2025-06-20,8,Riverside,temperature,12.4,normal
2025-06-20,12,Riverside,temperature,16.1,normal
2025-06-20,16,Riverside,temperature,14.4,normal
2025-06-20,20,Riverside,temperature,18.7,warning
2025-06-20,8,Riverside,humidity,86.9,normal
2025-06-20,12,Riverside,humidity,57.9,normal
2025-06-20,16,Riverside,humidity,82.0,critical
2025-06-20,20,Riverside,humidity,72.8,normal
2025-06-20,8,Riverside,traffic_flow,810.0,normal
2025-06-20,12,Riverside,traffic_flow,559.0,normal
2025-06-20,16,Riverside,traffic_flow,925.0,normal
2025-06-20,20,Riverside,traffic_flow,342.0,normal
2025-06-20,8,Northgate,air_quality,26.0,normal
2025-06-20,12,Northgate,air_quality,29.4,normal
2025-06-20,16,Northgate,air_quality,33.8,normal
2025-06-20,20,Northgate,air_quality,42.2,normal
2025-06-20,8,Northgate,noise_level,31.7,warning
2025-06-20,12,Northgate,noise_level,66.8,warning
2025-06-20,16,Northgate,noise_level,63.7,normal
2025-06-20,20,Northgate,noise_level,45.6,normal
2025-06-20,8,Northgate,temperature,13.1,normal
2025-06-20,12,Northgate,temperature,19.9,normal
2025-06-20,16,Northgate,temperature,12.9,normal
2025-06-20,20,Northgate,temperature,9.6,normal
2025-06-20,8,Northgate,humidity,77.3,normal
2025-06-20,12,Northgate,humidity,33.0,normal
2025-06-20,16,Northgate,humidity,73.8,normal
2025-06-20,20,Northgate,humidity,72.8,normal
2025-06-20,8,Northgate,traffic_flow,859.0,normal
2025-06-20,12,Northgate,traffic_flow,274.0,normal
2025-06-20,16,Northgate,traffic_flow,803.0,normal
2025-06-20,20,Northgate,traffic_flow,288.0,normal
2025-06-20,8,Eastfield,air_quality,30.4,normal
2025-06-20,12,Eastfield,air_quality,86.3,normal
2025-06-20,16,Eastfield,air_quality,60.2,normal
2025-06-20,20,Eastfield,air_quality,51.7,warning
2025-06-20,8,Eastfield,noise_level,60.9,normal
2025-06-20,12,Eastfield,noise_level,71.1,normal
2025-06-20,16,Eastfield,noise_level,63.4,normal
2025-06-20,20,Eastfield,noise_level,71.6,normal
2025-06-20,8,Eastfield,temperature,18.7,normal
2025-06-20,12,Eastfield,temperature,15.5,normal
2025-06-20,16,Eastfield,temperature,11.6,normal
2025-06-20,20,Eastfield,temperature,17.7,normal
2025-06-20,8,Eastfield,humidity,63.5,normal
2025-06-20,12,Eastfield,humidity,69.4,normal
2025-06-20,16,Eastfield,humidity,61.0,normal
2025-06-20,20,Eastfield,humidity,46.3,normal
2025-06-20,8,Eastfield,traffic_flow,943.0,normal
2025-06-20,12,Eastfield,traffic_flow,606.0,normal
2025-06-20,16,Eastfield,traffic_flow,840.0,normal
2025-06-20,20,Eastfield,traffic_flow,560.0,normal
2025-06-20,8,Harbour,air_quality,34.7,normal
2025-06-20,12,Harbour,air_quality,48.2,warning
2025-06-20,16,Harbour,air_quality,32.2,normal
2025-06-20,20,Harbour,air_quality,53.5,normal
2025-06-20,8,Harbour,noise_level,66.9,normal
2025-06-20,12,Harbour,noise_level,63.6,normal
2025-06-20,16,Harbour,noise_level,65.1,normal
2025-06-20,20,Harbour,noise_level,36.9,normal
2025-06-20,8,Harbour,temperature,12.4,normal
2025-06-20,12,Harbour,temperature,11.5,normal
2025-06-20,16,Harbour,temperature,15.6,normal
2025-06-20,20,Harbour,temperature,14.5,normal
2025-06-20,8,Harbour,humidity,34.9,normal
2025-06-20,12,Harbour,humidity,51.3,normal
2025-06-20,16,Harbour,humidity,24.0,normal
2025-06-20,20,Harbour,humidity,92.5,normal
2025-06-20,8,Harbour,traffic_flow,672.0,normal
2025-06-20,12,Harbour,traffic_flow,494.0,normal
2025-06-20,16,Harbour,traffic_flow,771.0,normal
2025-06-20,20,Harbour,traffic_flow,207.0,normal
2025-06-20,8,Greenpark,air_quality,35.2,normal
2025-06-20,12,Greenpark,air_quality,55.8,normal
2025-06-20,16,Greenpark,air_quality,37.7,normal
2025-06-20,20,Greenpark,air_quality,59.4,normal
2025-06-20,8,Greenpark,noise_level,50.2,warning
2025-06-20,12,Greenpark,noise_level,62.2,warning
2025-06-20,16,Greenpark,noise_level,67.5,normal
2025-06-20,20,Greenpark,noise_level,53.9,critical
2025-06-20,8,Greenpark,temperature,13.9,normal
2025-06-20,12,Greenpark,temperature,12.0,normal
2025-06-20,16,Greenpark,temperature,14.8,warning
2025-06-20,20,Greenpark,temperature,11.5,normal
2025-06-20,8,Greenpark,humidity,60.7,normal
2025-06-20,12,Greenpark,humidity,18.9,normal
2025-06-20,16,Greenpark,humidity,66.0,normal
2025-06-20,20,Greenpark,humidity,64.9,normal
2025-06-20,8,Greenpark,traffic_flow,833.0,normal
2025-06-20,12,Greenpark,traffic_flow,182.0,warning
2025-06-20,16,Greenpark,traffic_flow,943.0,normal
2025-06-20,20,Greenpark,traffic_flow,411.0,normal
2025-06-21,8,Central,air_quality,42.6,normal
2025-06-21,12,Central,air_quality,20.1,normal
2025-06-21,16,Central,air_quality,57.1,warning
2025-06-21,20,Central,air_quality,62.4,normal
2025-06-21,8,Central,noise_level,93.8,normal
2025-06-21,12,Central,noise_level,39.5,normal
2025-06-21,16,Central,noise_level,80.7,normal
2025-06-21,20,Central,noise_level,65.0,normal
2025-06-21,8,Central,temperature,18.0,warning
2025-06-21,12,Central,temperature,15.4,normal
2025-06-21,16,Central,temperature,15.7,normal
2025-06-21,20,Central,temperature,18.5,normal
2025-06-21,8,Central,humidity,79.3,normal
2025-06-21,12,Central,humidity,81.9,warning
2025-06-21,16,Central,humidity,63.1,normal
2025-06-21,20,Central,humidity,31.2,normal
2025-06-21,8,Central,traffic_flow,815.0,normal
2025-06-21,12,Central,traffic_flow,300.0,normal
2025-06-21,16,Central,traffic_flow,924.0,warning
2025-06-21,20,Central,traffic_flow,428.0,normal
2025-06-21,8,Riverside,air_quality,44.5,normal
2025-06-21,12,Riverside,air_quality,39.0,normal
2025-06-21,16,Riverside,air_quality,57.4,normal
2025-06-21,20,Riverside,air_quality,43.5,normal
2025-06-21,8,Riverside,noise_level,63.3,normal
2025-06-21,12,Riverside,noise_level,61.8,normal
2025-06-21,16,Riverside,noise_level,60.5,normal
2025-06-21,20,Riverside,noise_level,39.5,normal
2025-06-21,8,Riverside,temperature,13.7,normal
2025-06-21,12,Riverside,temperature,11.3,normal
2025-06-21,16,Riverside,temperature,13.8,normal
2025-06-21,20,Riverside,temperature,14.5,normal
2025-06-21,8,Riverside,humidity,58.3,normal
2025-06-21,12,Riverside,humidity,30.2,normal
2025-06-21,16,Riverside,humidity,58.9,normal
2025-06-21,20,Riverside,humidity,58.0,normal
2025-06-21,8,Riverside,traffic_flow,759.0,normal
2025-06-21,12,Riverside,traffic_flow,201.0,normal
2025-06-21,16,Riverside,traffic_flow,826.0,normal
2025-06-21,20,Riverside,traffic_flow,440.0,normal
2025-06-21,8,Northgate,air_quality,40.9,normal
2025-06-21,12,Northgate,air_quality,60.7,normal
2025-06-21,16,Northgate,air_quality,44.6,normal
2025-06-21,20,Northgate,air_quality,40.8,normal
2025-06-21,8,Northgate,noise_level,60.9,normal
2025-06-21,12,Northgate,noise_level,74.1,normal
2025-06-21,16,Northgate,noise_level,68.2,normal
2025-06-21,20,Northgate,noise_level,52.7,normal
2025-06-21,8,Northgate,temperature,11.0,normal
2025-06-21,12,Northgate,temperature,13.3,normal
2025-06-21,16,Northgate,temperature,16.7,normal
2025-06-21,20,Northgate,temperature,16.3,critical
2025-06-21,8,Northgate,humidity,68.1,critical
2025-06-21,12,Northgate,humidity,56.0,normal
2025-06-21,16,Northgate,humidity,73.5,normal
2025-06-21,20,Northgate,humidity,40.3,normal
2025-06-21,8,Northgate,traffic_flow,726.0,normal
2025-06-21,12,Northgate,traffic_flow,495.0,normal
2025-06-21,16,Northgate,traffic_flow,568.0,normal
2025-06-21,20,Northgate,traffic_flow,590.0,normal
2025-06-21,8,Eastfield,air_quality,66.9,normal
2025-06-21,12,Eastfield,air_quality,44.9,normal
2025-06-21,16,Eastfield,air_quality,58.2,normal
2025-06-21,20,Eastfield,air_quality,36.9,normal
2025-06-21,8,Eastfield,noise_level,50.4,normal
2025-06-21,12,Eastfield,noise_level,79.3,normal
2025-06-21,16,Eastfield,noise_level,75.0,normal
2025-06-21,20,Eastfield,noise_level,70.8,normal
2025-06-21,8,Eastfield,temperature,8.7,normal
2025-06-21,12,Eastfield,temperature,13.7,normal
2025-06-21,16,Eastfield,temperature,19.2,normal
2025-06-21,20,Eastfield,temperature,15.6,normal
2025-06-21,8,Eastfield,humidity,64.2,normal
2025-06-21,12,Eastfield,humidity,63.9,normal
2025-06-21,16,Eastfield,humidity,63.9,normal
2025-06-21,20,Eastfield,humidity,28.9,normal
2025-06-21,8,Eastfield,traffic_flow,852.0,normal
2025-06-21,12,Eastfield,traffic_flow,98.0,warning
2025-06-21,16,Eastfield,traffic_flow,874.0,normal
2025-06-21,20,Eastfield,traffic_flow,155.0,normal
2025-06-21,8,Harbour,air_quality,47.6,normal
2025-06-21,12,Harbour,air_quality,38.8,normal
2025-06-21,16,Harbour,air_quality,23.2,normal
2025-06-21,20,Harbour,air_quality,0.1,normal
2025-06-21,8,Harbour,noise_level,54.8,normal
2025-06-21,12,Harbour,noise_level,61.2,normal
2025-06-21,16,Harbour,noise_level,67.9,normal
2025-06-21,20,Harbour,noise_level,71.3,normal
2025-06-21,8,Harbour,temperature,14.2,normal
2025-06-21,12,Harbour,temperature,10.8,normal
2025-06-21,16,Harbour,temperature,18.1,normal
2025-06-21,20,Harbour,temperature,14.3,normal
2025-06-21,8,Harbour,humidity,57.8,normal
2025-06-21,12,Harbour,humidity,65.0,normal
2025-06-21,16,Harbour,humidity,81.9,normal
2025-06-21,20,Harbour,humidity,87.6,normal
2025-06-21,8,Harbour,traffic_flow,750.0,normal
2025-06-21,12,Harbour,traffic_flow,705.0,normal
2025-06-21,16,Harbour,traffic_flow,956.0,normal
2025-06-21,20,Harbour,traffic_flow,295.0,normal
2025-06-21,8,Greenpark,air_quality,52.3,normal
2025-06-21,12,Greenpark,air_quality,32.1,normal
2025-06-21,16,Greenpark,air_quality,53.1,normal
2025-06-21,20,Greenpark,air_quality,50.7,normal
2025-06-21,8,Greenpark,noise_level,58.0,normal
2025-06-21,12,Greenpark,noise_level,81.6,normal
2025-06-21,16,Greenpark,noise_level,62.7,normal
2025-06-21,20,Greenpark,noise_level,97.0,normal
2025-06-21,8,Greenpark,temperature,12.3,normal
2025-06-21,12,Greenpark,temperature,15.4,normal
2025-06-21,16,Greenpark,temperature,16.4,normal
2025-06-21,20,Greenpark,temperature,11.3,normal
2025-06-21,8,Greenpark,humidity,57.7,normal
2025-06-21,12,Greenpark,humidity,60.8,normal
2025-06-21,16,Greenpark,humidity,68.3,normal
2025-06-21,20,Greenpark,humidity,61.5,normal
2025-06-21,8,Greenpark,traffic_flow,936.0,normal
2025-06-21,12,Greenpark,traffic_flow,265.0,normal
2025-06-21,16,Greenpark,traffic_flow,775.0,warning
2025-06-21,20,Greenpark,traffic_flow,406.0,normal
2025-06-22,8,Central,air_quality,25.5,normal
2025-06-22,12,Central,air_quality,54.2,normal
2025-06-22,16,Central,air_quality,52.2,warning
2025-06-22,20,Central,air_quality,51.4,normal
2025-06-22,8,Central,noise_level,69.1,normal
2025-06-22,12,Central,noise_level,62.0,normal
2025-06-22,16,Central,noise_level,69.5,normal
2025-06-22,20,Central,noise_level,65.8,normal
2025-06-22,8,Central,temperature,9.7,normal
2025-06-22,12,Central,temperature,10.5,warning
2025-06-22,16,Central,temperature,18.6,normal
2025-06-22,20,Central,temperature,6.5,warning
2025-06-22,8,Central,humidity,65.6,normal
2025-06-22,12,Central,humidity,71.5,warning
2025-06-22,16,Central,humidity,70.5,normal
2025-06-22,20,Central,humidity,67.6,critical
2025-06-22,8,Central,traffic_flow,1117.0,normal
2025-06-22,12,Central,traffic_flow,486.0,normal
2025-06-22,16,Central,traffic_flow,748.0,normal
2025-06-22,20,Central,traffic_flow,626.0,normal
2025-06-22,8,Riverside,air_quality,44.6,normal
2025-06-22,12,Riverside,air_quality,54.0,normal
2025-06-22,16,Riverside,air_quality,49.8,normal
2025-06-22,20,Riverside,air_quality,72.3,normal
2025-06-22,8,Riverside,noise_level,63.2,normal
2025-06-22,12,Riverside,noise_level,61.2,normal
2025-06-22,16,Riverside,noise_level,70.2,normal
2025-06-22,20,Riverside,noise_level,74.1,normal
2025-06-22,8,Riverside,temperature,18.5,normal
2025-06-22,12,Riverside,temperature,15.6,normal
2025-06-22,16,Riverside,temperature,17.1,normal
2025-06-22,20,Riverside,temperature,17.4,normal
2025-06-22,8,Riverside,humidity,64.9,normal
2025-06-22,12,Riverside,humidity,64.0,normal
2025-06-22,16,Riverside,humidity,56.4,normal
2025-06-22,20,Riverside,humidity,52.8,normal
2025-06-22,8,Riverside,traffic_flow,670.0,normal
2025-06-22,12,Riverside,traffic_flow,266.0,normal
2025-06-22,16,Riverside,traffic_flow,859.0,normal
2025-06-22,20,Riverside,traffic_flow,106.0,normal
2025-06-22,8,Northgate,air_quality,65.7,normal
2025-06-22,12,Northgate,air_quality,40.6,warning
2025-06-22,16,Northgate,air_quality,42.2,normal
2025-06-22,20,Northgate,air_quality,43.4,normal
2025-06-22,8,Northgate,noise_level,69.4,normal
2025-06-22,12,Northgate,noise_level,71.8,normal
2025-06-22,16,Northgate,noise_level,44.1,normal
2025-06-22,20,Northgate,noise_level,70.5,normal
2025-06-22,8,Northgate,temperature,13.2,normal
2025-06-22,12,Northgate,temperature,12.1,normal
2025-06-22,16,Northgate,temperature,9.1,normal
2025-06-22,20,Northgate,temperature,9.6,normal
2025-06-22,8,Northgate,humidity,53.4,normal
2025-06-22,12,Northgate,humidity,62.1,normal
2025-06-22,16,Northgate,humidity,49.6,normal
2025-06-22,20,Northgate,humidity,88.2,normal
2025-06-22,8,Northgate,traffic_flow,571.0,warning
2025-06-22,12,Northgate,traffic_flow,330.0,warning
2025-06-22,16,Northgate,traffic_flow,944.0,normal
2025-06-22,20,Northgate,traffic_flow,489.0,normal
2025-06-22,8,Eastfield,air_quality,23.0,normal
2025-06-22,12,Eastfield,air_quality,65.4,normal
2025-06-22,16,Eastfield,air_quality,59.9,normal
2025-06-22,20,Eastfield,air_quality,40.3,normal
2025-06-22,8,Eastfield,noise_level,47.1,normal
2025-06-22,12,Eastfield,noise_level,42.6,warning
2025-06-22,16,Eastfield,noise_level,55.7,normal
2025-06-22,20,Eastfield,noise_level,52.6,normal
2025-06-22,8,Eastfield,temperature,18.2,normal
2025-06-22,12,Eastfield,temperature,13.6,normal
2025-06-22,16,Eastfield,temperature,16.4,normal
2025-06-22,20,Eastfield,temperature,13.9,normal
2025-06-22,8,Eastfield,humidity,54.0,normal
2025-06-22,12,Eastfield,humidity,72.1,normal
2025-06-22,16,Eastfield,humidity,50.6,normal
2025-06-22,20,Eastfield,humidity,88.9,normal
2025-06-22,8,Eastfield,traffic_flow,676.0,normal
2025-06-22,12,Eastfield,traffic_flow,665.0,normal
2025-06-22,16,Eastfield,traffic_flow,1035.0,normal
2025-06-22,20,Eastfield,traffic_flow,531.0,normal
2025-06-22,8,Harbour,air_quality,55.0,normal
2025-06-22,12,Harbour,air_quality,59.5,normal
2025-06-22,16,Harbour,air_quality,41.4,normal
2025-06-22,20,Harbour,air_quality,51.5,normal
2025-06-22,8,Harbour,noise_level,69.1,normal
2025-06-22,12,Harbour,noise_level,59.8,normal
2025-06-22,16,Harbour,noise_level,62.2,normal
2025-06-22,20,Harbour,noise_level,69.1,normal
2025-06-22,8,Harbour,temperature,12.5,normal
2025-06-22,12,Harbour,temperature,16.4,normal
2025-06-22,16,Harbour,temperature,13.5,normal
2025-06-22,20,Harbour,temperature,15.0,normal
2025-06-22,8,Harbour,humidity,59.8,normal
2025-06-22,12,Harbour,humidity,87.0,normal
2025-06-22,16,Harbour,humidity,46.5,normal
2025-06-22,20,Harbour,humidity,39.3,normal
2025-06-22,8,Harbour,traffic_flow,955.0,normal
2025-06-22,12,Harbour,traffic_flow,572.0,normal
2025-06-22,16,Harbour,traffic_flow,904.0,normal
2025-06-22,20,Harbour,traffic_flow,384.0,normal
2025-06-22,8,Greenpark,air_quality,40.2,normal
2025-06-22,12,Greenpark,air_quality,41.8,normal
2025-06-22,16,Greenpark,air_quality,61.9,normal
2025-06-22,20,Greenpark,air_quality,58.4,warning
2025-06-22,8,Greenpark,noise_level,49.8,normal
2025-06-22,12,Greenpark,noise_level,68.1,normal
2025-06-22,16,Greenpark,noise_level,46.5,normal
2025-06-22,20,Greenpark,noise_level,53.3,normal
2025-06-22,8,Greenpark,temperature,8.8,normal
2025-06-22,12,Greenpark,temperature,17.6,normal
2025-06-22,16,Greenpark,temperature,11.0,normal
2025-06-22,20,Greenpark,temperature,9.4,normal
2025-06-22,8,Greenpark,humidity,53.2,normal
2025-06-22,12,Greenpark,humidity,93.6,normal
2025-06-22,16,Greenpark,humidity,58.1,normal
2025-06-22,20,Greenpark,humidity,56.5,normal
2025-06-22,8,Greenpark,traffic_flow,940.0,normal
2025-06-22,12,Greenpark,traffic_flow,403.0,normal
2025-06-22,16,Greenpark,traffic_flow,907.0,normal
2025-06-22,20,Greenpark,traffic_flow,276.0,normal
2025-06-23,8,Central,air_quality,33.6,normal
2025-06-23,12,Central,air_quality,67.5,normal
2025-06-23,16,Central,air_quality,69.5,normal
2025-06-23,20,Central,air_quality,66.0,normal
2025-06-23,8,Central,noise_level,64.4,normal
2025-06-23,12,Central,noise_level,63.1,normal
2025-06-23,16,Central,noise_level,58.1,normal
2025-06-23,20,Central,noise_level,63.9,normal
2025-06-23,8,Central,temperature,15.1,normal
2025-06-23,12,Central,temperature,16.5,normal
2025-06-23,16,Central,temperature,14.5,normal
2025-06-23,20,Central,temperature,10.7,normal
2025-06-23,8,Central,humidity,61.0,normal
2025-06-23,12,Central,humidity,35.5,normal
2025-06-23,16,Central,humidity,86.6,normal
2025-06-23,20,Central,humidity,31.5,normal
2025-06-23,8,Central,traffic_flow,988.0,normal
2025-06-23,12,Central,traffic_flow,432.0,warning
2025-06-23,16,Central,traffic_flow,867.0,normal
2025-06-23,20,Central,traffic_flow,468.0,normal
2025-06-23,8,Riverside,air_quality,38.5,normal
2025-06-23,12,Riverside,air_quality,18.5,normal
2025-06-23,16,Riverside,air_quality,18.1,critical
2025-06-23,20,Riverside,air_quality,53.3,normal
